Domain,url_length,num_dots,num_hyphens,num_underscores,num_slashes,num_digits,digit_ratio,num_special,num_question,num_equal,num_dollar,num_exclamation,num_hashtag,num_percent,repeated_digits_url,domain_length,num_hyphens_domain,num_special_domain,has_special_domain,subdomain_count,avg_subdomain_len,subdomain_hyphen,subdomain_repeated_digits,entropy_url,entropy_domain,https,has_ip_host,is_related_to_cse,html_length,num_links,external_links_ratio,num_forms,has_login_form,num_scripts,num_iframes,title_length,meta_keyword_match,favicon_match_cse,favicon_distance
govn.win,15.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.506890595608519,2.75,0.0,0.0,0.45438215136528015,81439.0,49.0,0.9795916368180332,0.0,0.0,21.0,0.0,60.0,1.0,0.0,999.0
niceinterior.xyz,23.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.762267390651494,3.327819531114783,0.0,0.0,0.30794548988342285,114.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,999.0
venna.clinic,19.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5766176449086657,2.8553885422075336,0.0,0.0,0.25521817803382874,114.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,999.0
lenica.shop,18.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7254805569978675,3.4594316186372973,0.0,0.0,0.37388715147972107,146.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,999.0
bobaish.com,18.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.614369445886757,3.095795255000934,0.0,0.0,0.26939165592193604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
supahygenic.shop,23.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8492239123906247,3.625,0.0,0.0,0.25475403666496277,114.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,999.0
keychronic.top,21.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6897037321995474,3.521640636343318,0.0,0.0,0.12297126650810242,39138.0,3.0,0.9999966666777778,0.0,0.0,59.0,1.0,26.0,1.0,0.0,999.0
inkedunicorn.com,23.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8820451081368623,3.327819531114783,0.0,0.0,0.32281461358070374,43019.0,8.0,0.24999968750039064,0.0,0.0,11.0,0.0,22.0,1.0,0.0,999.0
jobobob.com,18.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2390979179887864,2.2998963911678914,0.0,0.0,0.23674021661281586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
rblirioclinic.online,27.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6023165585055517,2.965957320949175,0.0,0.0,0.3943154513835907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
nicelyhung.us.com,24.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,4.001629167387823,2.584962500721156,0.0,0.0,0.2287910282611847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,24.0
twjpnb3ud-d-89-1.com,27.0,1.0,3.0,0.0,2.0,4.0,0.14814809327848397,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.180451390892101,3.9841837197791894,0.0,0.0,0.3633197844028473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
jvzpnbaw.bond,20.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8219280948873626,3.3927474104487847,0.0,0.0,0.20787225663661957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
chronicles.icu,21.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7849418274376427,3.3248629576173565,0.0,0.0,0.34504249691963196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
thelaborganic.ru,23.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9690016298759927,3.75,0.0,0.0,0.33382412791252136,6882.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0.0,0.0,999.0
actorsbiz.com,20.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.784183719779189,3.3927474104487847,0.0,0.0,0.3050462007522583,389729.0,30.0,0.2333332555555815,0.0,0.0,14.0,0.0,19.0,1.0,1.0,28.0
zuqiuzhibob.com,22.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7321588913645702,3.240223928941852,0.0,0.0,0.29181012511253357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
acsbilgisayar.xyz,24.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.970175521464345,3.4548223999466057,0.0,0.0,0.34871119260787964,114.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,999.0
subcoorganics.com,24.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.938721875540867,3.4104172527605194,0.0,0.0,0.3683924078941345,73145.0,4.0,0.24999937500156252,0.0,0.0,6.0,0.0,17.0,1.0,0.0,999.0
chambers.clinic,22.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8796640049025943,3.456564762130954,0.0,0.0,0.23744627833366394,214100.0,31.0,0.19354832466183075,1.0,0.0,29.0,0.0,53.0,1.0,0.0,999.0
regonics.com,19.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.826874881864638,3.2516291673878226,0.0,0.0,0.1688370257616043,19379.0,3.0,0.6666644444518518,0.0,0.0,3.0,0.0,38.0,0.0,1.0,26.0
anonbob.ai,17.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.381580488309163,2.5219280948873624,0.0,0.0,0.4075312912464142,114.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,999.0
rimjobbob.pro,20.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4464393446710155,2.8150724101159437,0.0,0.0,0.2967091202735901,4548.0,1.0,0.9999900000999989,0.0,0.0,3.0,0.0,32.0,0.0,0.0,999.0
monica4mb.com,20.0,1.0,0.0,0.0,2.0,1.0,0.0499999750000125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.684183719779189,3.0269868333592873,0.0,0.0,0.26956069469451904,178163.0,30.0,0.9666663444445519,1.0,0.0,19.0,0.0,21.0,1.0,0.0,999.0
remedica.clinic,22.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7544418457133455,3.139572261986723,0.0,0.0,0.3063962757587433,114.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,999.0
vnicidigital.com.br,26.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.979097891134805,3.616348566075164,0.0,0.0,0.34446603059768677,16388.0,3.0,0.9999966666777778,0.0,0.0,0.0,0.0,13.0,0.0,0.0,999.0
bobatoto044.com,22.0,1.0,0.0,0.0,2.0,3.0,0.13636357438019348,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4594316186372973,2.9735572622751856,0.0,0.0,0.29089224338531494,1314.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,999.0
infy-nic.com,19.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.721611723969901,3.084962500721156,0.0,0.0,0.5431404113769531,114.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,999.0
dentalnice.ru,20.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.784183719779189,3.3927474104487847,0.0,0.0,0.3608473241329193,13534.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,999.0
ajaboborapg.org,22.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.481714572986073,2.872905595320056,0.0,0.0,0.3974331021308899,28721.0,45.0,0.5555554320987929,0.0,0.0,5.0,0.0,88.0,0.0,0.0,999.0
hiphoptonic.com,22.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3221793455166666,3.056564762130954,0.0,0.0,0.2752273976802826,114.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,999.0
uujlnicegame.com,23.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.001822825622231,3.5,0.0,0.0,0.24286313354969025,84257.0,54.0,0.07407406035665548,0.0,0.0,2.0,0.0,104.0,1.0,1.0,30.0
nicciglow.com,20.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.684183719779189,3.0269868333592873,0.0,0.0,0.44032150506973267,3134.0,1.0,0.9999900000999989,0.0,0.0,6.0,0.0,11.0,0.0,0.0,999.0
nicemesr.lol,19.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.826874881864638,3.2516291673878226,0.0,0.0,0.14722920954227448,92495.0,0.0,0.0,1.0,0.0,3.0,0.0,3.0,1.0,0.0,999.0
theskclinic.com,22.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7544418457133455,3.456564762130954,0.0,0.0,0.2952081859111786,920612.0,35.0,0.9999997142857958,0.0,0.0,60.0,1.0,52.0,1.0,1.0,28.0
nice88casino.com,23.0,1.0,0.0,0.0,2.0,2.0,0.08695648393196351,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.795088586397732,3.202819531114783,0.0,0.0,0.35289883613586426,30757.0,54.0,0.03703703017832774,0.0,0.0,3.0,0.0,81.0,1.0,1.0,24.0
tienich.space,20.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.484183719779189,3.238901256602631,0.0,0.0,0.15174372494220734,29637.0,7.0,0.7142846938790088,0.0,0.0,4.0,0.0,42.0,0.0,0.0,999.0
unicornio.online,23.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.588354347173233,2.9056390622295662,0.0,0.0,0.2633085250854492,114.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,999.0
zibobolimo.com,21.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.535174565635903,2.8073549220576037,0.0,0.0,0.3319231867790222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
mainsonicon.nl,21.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6304126608739984,2.950212064914747,0.0,0.0,0.17288094758987427,459891.0,47.0,0.17021272974197238,6.0,0.0,82.0,0.0,17.0,1.0,0.0,999.0
drviniciushubner.com.br,30.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.056564762130955,3.6753108689123635,0.0,0.0,0.3558695912361145,132880.0,30.0,0.3999998666667111,1.0,0.0,39.0,1.0,50.0,1.0,0.0,999.0
elinicoleco.com,22.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.572623663895164,2.872905595320056,0.0,0.0,0.3576318323612213,3136.0,1.0,0.9999900000999989,0.0,0.0,6.0,0.0,11.0,0.0,0.0,999.0
troniccan.art,20.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4219280948873627,2.931208948910323,0.0,0.0,0.19732560217380524,146.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,999.0
nictionary.co.uk,23.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.795088586397732,3.375,0.0,0.0,0.4679398238658905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
flex-tronics.com,23.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0559581516151235,3.75,0.0,0.0,0.12443467229604721,23009.0,36.0,0.777777561728455,0.0,0.0,1.0,0.0,50.0,0.0,0.0,999.0
nickgreer.com,20.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8219280948873626,3.238901256602631,0.0,0.0,0.3596080541610718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
techietronic.com,23.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5342190211803404,3.202819531114783,0.0,0.0,0.29399147629737854,29410.0,6.0,0.8333319444467593,0.0,0.0,3.0,0.0,42.0,0.0,0.0,999.0
bobalearn.info,21.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8208888513501886,3.2359263506290326,0.0,0.0,0.3024475872516632,605912.0,12.0,0.9999991666673611,1.0,0.0,1.0,0.0,0.0,0.0,0.0,999.0
enicaart.com,19.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6818808028034025,3.2516291673878226,0.0,0.0,0.38070961833000183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
kclinic.io,17.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4548223999466057,2.6464393446710157,0.0,0.0,0.3587062954902649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
luxebotanic.co.uk,24.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.970175521464345,3.616874605956222,0.0,0.0,0.33084070682525635,3060.0,1.0,0.9999900000999989,0.0,0.0,7.0,0.0,0.0,0.0,0.0,999.0
hairnicorn.com,21.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6304126608739984,3.0930692077718898,0.0,0.0,0.22914279997348785,1781688.0,153.0,0.9999999346405272,1.0,0.0,60.0,3.0,17.0,1.0,1.0,24.0
cazimbobg.com,20.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7219280948873625,3.0850551027564768,0.0,0.0,0.25160136818885803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
bobei11.org,18.0,1.0,0.0,0.0,2.0,2.0,0.11111104938275035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.614369445886757,2.913977073182752,0.0,0.0,0.3549332916736603,273621.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,999.0
serenicall.com,21.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.916126946588284,3.3787834934861753,0.0,0.0,0.3188658058643341,9418.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,999.0
bobtechnologies.co.uk,28.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9232517969803373,3.6304126608739984,0.0,0.0,0.34098005294799805,162482.0,14.0,0.2857140816327988,2.0,0.0,5.0,0.0,67.0,1.0,0.0,999.0
sonicnoel.store,22.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6635327548042547,3.1898980954642875,0.0,0.0,0.16232258081436157,114.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,999.0
omnicloudify.com,23.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8820451081368623,3.327819531114783,0.0,0.0,0.35509011149406433,114.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,999.0
progresbiz24.pl,22.0,1.0,0.0,0.0,2.0,2.0,0.09090904958679565,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.970573095811685,3.640223928941852,0.0,0.0,0.34378349781036377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
goldymechanic.top,24.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.970175521464345,3.85216872360328,0.0,0.0,0.20445024967193604,314631.0,35.0,0.05714284081633119,0.0,0.0,27.0,0.0,63.0,0.0,0.0,999.0
zchfsbi.icu,18.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.614369445886757,3.095795255000934,0.0,0.0,0.34315255284309387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
gfuasbicbe.top,21.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.880179922675738,3.6644977792004614,0.0,0.0,0.2885144054889679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
photonic.is,18.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.350209029099897,3.095795255000934,0.0,0.0,0.23880885541439056,1104073.0,0.0,0.0,0.0,0.0,7.0,0.0,36.0,1.0,1.0,28.0
nisorganics.com,22.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.823067982273661,3.240223928941852,0.0,0.0,0.353957861661911,24780.0,2.0,0.49999750001249993,0.0,0.0,4.0,0.0,56.0,1.0,0.0,999.0
nickelpac.com,20.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.784183719779189,3.334679141051595,0.0,0.0,0.2557879686355591,681856.0,19.0,0.21052620498620792,1.0,0.0,34.0,0.0,63.0,1.0,1.0,26.0
goldenmechanic.top,25.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.893660689688186,3.7254805569978675,0.0,0.0,0.12751604616641998,162547.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,999.0
vestimosbien.com,23.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.795088586397732,3.375,0.0,0.0,0.31471550464630127,83489.0,70.0,0.9999998571428775,3.0,0.0,8.0,0.0,51.0,1.0,0.0,999.0
unicornsbyday.com,24.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.084962500721156,3.616874605956222,0.0,0.0,0.219390869140625,54073.0,5.0,0.9999980000040001,0.0,0.0,10.0,0.0,17.0,0.0,0.0,999.0
nicetogel016.site,24.0,1.0,0.0,0.0,2.0,3.0,0.12499994791668836,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8868421881310113,3.572469458770135,0.0,0.0,0.2889286279678345,1314.0,0.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,999.0
oceanicauto.com,22.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.629219686524097,3.139572261986723,0.0,0.0,0.2645013630390167,15529.0,4.0,0.9999975000062501,0.0,0.0,2.0,0.0,13.0,0.0,0.0,999.0
haymakerstudiocle.com,28.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.137537511266052,3.916126946588284,0.0,0.0,0.3427630364894867,4298.0,1.0,0.9999900000999989,0.0,0.0,3.0,0.0,15.0,1.0,1.0,28.0
adszonic.com,19.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.826874881864638,3.2516291673878226,0.0,0.0,0.23751622438430786,428031.0,2.0,0.9999950000249999,0.0,0.0,44.0,0.0,85.0,0.0,0.0,999.0
mcpropertymatanice.co.uk,31.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.937751955408587,3.720175521464345,0.0,0.0,0.3491561710834503,51015.0,4.0,0.0,1.0,0.0,12.0,0.0,20.0,1.0,0.0,999.0
bobei666.org,19.0,1.0,0.0,0.0,2.0,3.0,0.15789465373965592,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5766176449086657,2.8553885422075336,0.0,0.0,0.33563321828842163,273621.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,999.0
bobsentinel.site,23.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5342190211803404,3.077819531114783,0.0,0.0,0.2971610128879547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,999.0
